GlaThiDa_ID,SURVEY_FREQUENCY,SURVEY_METHOD,MAXIMUM_THICKNESS
5616,195,GPRa,293
5617,195,GPRa,115
5618,195,GPRa,62
5619,195,GPRa,149
5620,195,GPRa,NaN
5621,195,GPRa,NaN
5622,195,GPRa,73
5623,195,GPRa,304
5624,195,GPRa,70
5625,195,GPRa,275
5626,195,GPRa,476
5627,195,GPRa,515
5628,195,GPRa,419
5629,195,GPRa,NaN
5630,195,GPRa,NaN
5631,195,GPRa,NaN
5632,195,GPRa,302
5633,195,GPRa,112
5634,195,GPRa,NaN
5635,195,GPRa,79
5636,195,GPRa,571
5637,195,GPRa,301
5638,195,GPRa,539
5639,195,GPRa,324
5640,195,GPRa,NaN
5641,195,GPRa,68
5642,195,GPRa,118
5643,195,GPRa,NaN
5644,195,GPRa,NaN
5645,195,GPRa,NaN
5646,195,GPRa,NaN
5647,195,GPRa,110
5648,195,GPRa,NaN
5649,195,GPRa,667
5650,195,GPRa,639
5651,195,GPRa,467
5652,195,GPRa,436
5653,195,GPRa,584
5654,195,GPRa,NaN
5655,195,GPRa,NaN
5656,195,GPRa,NaN
5657,195,GPRa,NaN
5658,195,GPRa,NaN
5659,195,GPRa,285
5660,195,GPRa,318
5661,195,GPRa,NaN
5662,195,GPRa,388
5663,195,GPRa,NaN
5664,195,GPRa,NaN
5665,195,GPRa,276
5666,195,GPRa,50
5667,195,GPRa,NaN
5668,195,GPRa,NaN
5669,195,GPRa,117
5670,195,GPRa,1290
5671,195,GPRa,23
5672,195,GPRa,828
5673,195,GPRa,64
5674,195,GPRa,123
5675,195,GPRa,86
5676,195,GPRa,82
5677,195,GPRa,746
5678,195,GPRa,1777
5679,195,GPRa,NaN
5680,195,GPRa,1045
5681,195,GPRa,113
5682,195,GPRa,1672
5683,195,GPRa,777
5684,195,GPRa,NaN
5685,195,GPRa,1
5686,195,GPRa,142
5687,195,GPRa,96
5688,195,GPRa,593
5689,195,GPRa,594
5690,195,GPRa,769
5691,195,GPRa,NaN
5692,195,GPRa,NaN
5693,195,GPRa,NaN
5694,195,GPRa,NaN
5695,195,GPRa,NaN
5696,195,GPRa,NaN
5697,195,GPRa,NaN
5698,195,GPRa,NaN
5699,195,GPRa,NaN
5700,195,GPRa,NaN
5701,195,GPRa,NaN
5702,195,GPRa,135
5703,195,GPRa,114
5704,195,GPRa,54
5705,195,GPRa,55
5706,195,GPRa,NaN
5707,195,GPRa,NaN
5708,195,GPRa,124
5709,195,GPRa,NaN
5710,195,GPRa,174
5711,195,GPRa,79
5712,195,GPRa,NaN
5713,195,GPRa,77
5714,195,GPRa,NaN
5715,195,GPRa,655
5716,195,GPRa,628
5717,195,GPRa,639
5718,195,GPRa,841
5719,195,GPRa,338
5720,195,GPRa,1008
5721,195,GPRa,497
5722,195,GPRa,546
5723,195,GPRa,179
5724,195,GPRa,250
5725,195,GPRa,563
5726,195,GPRa,614
5727,195,GPRa,NaN
5728,195,GPRa,NaN
5729,195,GPRa,NaN
5730,195,GPRa,NaN
5731,195,GPRa,NaN
5732,195,GPRa,NaN
5733,195,GPRa,NaN
5734,195,GPRa,NaN
5735,195,GPRa,515
5736,195,GPRa,602
5737,195,GPRa,599
5738,195,GPRa,447
5739,195,GPRa,116
5740,195,GPRa,155
5741,195,GPRa,121
5742,195,GPRa,28
5743,195,GPRa,NaN
5744,195,GPRa,NaN
5745,195,GPRa,NaN
5746,195,GPRa,175
5747,195,GPRa,256
5748,195,GPRa,189
5749,195,GPRa,23
5750,195,GPRa,193
5751,195,GPRa,236
5752,195,GPRa,NaN
5753,195,GPRa,NaN
5754,195,GPRa,101
5755,195,GPRa,244
5756,195,GPRa,242
5757,195,GPRa,NaN
5758,195,GPRa,146
5759,195,GPRa,NaN
5760,195,GPRa,NaN
5761,195,GPRa,NaN
5762,195,GPRa,NaN
5763,195,GPRa,118
5764,195,GPRa,NaN
5765,195,GPRa,NaN
5766,195,GPRa,NaN
5767,195,GPRa,NaN
5768,195,GPRa,NaN
5769,195,GPRa,NaN
5770,195,GPRa,121
5771,195,GPRa,NaN
5772,195,GPRa,NaN
5773,195,GPRa,NaN
5774,195,GPRa,95
5775,195,GPRa,88
5776,195,GPRa,95
5777,195,GPRa,NaN
5778,195,GPRa,NaN
5779,195,GPRa,27
5780,195,GPRa,20
5781,195,GPRa,59
5782,195,GPRa,172
5783,195,GPRa,155
5784,195,GPRa,NaN
5785,195,GPRa,NaN
5786,195,GPRa,127
5787,195,GPRa,NaN
5788,195,GPRa,NaN
5789,195,GPRa,NaN
5790,195,GPRa,65
5791,195,GPRa,NaN
5792,195,GPRa,48
5793,195,GPRa,165
5794,195,GPRa,NaN
5795,195,GPRa,NaN
5796,195,GPRa,31
5797,195,GPRa,NaN
5798,195,GPRa,NaN
5799,195,GPRa,NaN
5800,195,GPRa,NaN
5801,195,GPRa,93
5802,195,GPRa,141
5803,195,GPRa,132
5804,195,GPRa,267
5805,195,GPRa,82
5806,195,GPRa,255
5807,195,GPRa,NaN
5808,195,GPRa,55
5809,195,GPRa,NaN
5810,195,GPRa,NaN
5811,195,GPRa,NaN
5812,195,GPRa,NaN
5813,195,GPRa,180
5814,195,GPRa,27
5815,195,GPRa,50
5816,195,GPRa,16
5817,195,GPRa,NaN
5818,195,GPRa,NaN
5819,195,GPRa,294
5820,195,GPRa,NaN
5821,195,GPRa,NaN
5822,195,GPRa,106
5823,195,GPRa,NaN
5824,195,GPRa,310
5825,195,GPRa,672
5826,195,GPRa,144
5827,195,GPRa,870
5828,195,GPRa,NaN
5829,195,GPRa,121
5830,195,GPRa,48
5831,195,GPRa,89
5832,195,GPRa,84
5833,195,GPRa,101
5834,195,GPRa,211
5835,195,GPRa,386
5836,195,GPRa,79
5837,195,GPRa,88
5838,195,GPRa,61
5839,195,GPRa,52
5840,195,GPRa,352
5841,195,GPRa,301
5842,195,GPRa,96
5843,195,GPRa,100
5844,195,GPRa,195
5845,195,GPRa,262
5846,195,GPRa,104
5847,195,GPRa,166
5848,195,GPRa,366
5849,195,GPRa,396
5850,195,GPRa,368
5851,195,GPRa,329
5852,195,GPRa,113
5853,195,GPRa,144
5854,195,GPRa,419
5855,195,GPRa,84
5856,195,GPRa,222
5857,195,GPRa,NaN
5858,195,GPRa,NaN
5859,195,GPRa,104
5860,195,GPRa,93
5861,195,GPRa,267
5862,195,GPRa,625
5863,195,GPRa,104
5864,195,GPRa,195
5865,195,GPRa,191
5866,195,GPRa,146
5867,195,GPRa,321
5868,195,GPRa,43
5869,195,GPRa,158
5870,195,GPRa,NaN
5871,195,GPRa,38
5872,195,GPRa,287
5873,195,GPRa,166
5874,195,GPRa,87
5875,195,GPRa,144
5876,195,GPRa,NaN
5877,195,GPRa,225
5878,195,GPRa,562
5879,195,GPRa,124
5880,195,GPRa,786
5881,195,GPRa,NaN
5882,195,GPRa,617
5883,195,GPRa,659
5884,195,GPRa,425
5885,195,GPRa,383
5886,195,GPRa,785
5887,195,GPRa,701
5888,195,GPRa,327
5889,195,GPRa,648
5890,195,GPRa,NaN
5891,195,GPRa,NaN
5892,195,GPRa,569
5893,195,GPRa,NaN
5894,195,GPRa,884
5895,195,GPRa,188
5896,195,GPRa,617
5897,195,GPRa,588
5898,195,GPRa,28
5899,195,GPRa,NaN
5900,195,GPRa,NaN
5901,195,GPRa,NaN
5902,195,GPRa,NaN
5903,195,GPRa,NaN
5904,195,GPRa,NaN
5905,195,GPRa,NaN
5906,195,GPRa,NaN
5907,195,GPRa,NaN
5908,195,GPRa,NaN
5909,195,GPRa,NaN
5910,195,GPRa,NaN
5911,195,GPRa,109
5912,195,GPRa,NaN
5913,195,GPRa,NaN
5914,195,GPRa,NaN
5915,195,GPRa,NaN
5916,195,GPRa,NaN
5917,195,GPRa,2
5918,195,GPRa,NaN
5919,195,GPRa,NaN
5920,195,GPRa,NaN
5921,195,GPRa,NaN
5922,195,GPRa,NaN
5923,195,GPRa,NaN
5924,195,GPRa,NaN
5925,195,GPRa,NaN
5926,195,GPRa,NaN
5927,195,GPRa,NaN
5928,195,GPRa,NaN
5929,195,GPRa,NaN
5930,195,GPRa,NaN
5931,195,GPRa,NaN
5932,195,GPRa,227
5933,195,GPRa,NaN
5934,195,GPRa,NaN
5935,195,GPRa,38
5936,195,GPRa,56
5937,195,GPRa,1215
5938,195,GPRa,453
5939,195,GPRa,50
5940,195,GPRa,48
5941,195,GPRa,61
5942,195,GPRa,99
5943,195,GPRa,130
5944,195,GPRa,NaN
5945,195,GPRa,NaN
5946,195,GPRa,NaN
5947,195,GPRa,NaN
5948,195,GPRa,NaN
5949,195,GPRa,NaN
5950,195,GPRa,NaN
5951,195,GPRa,149
5952,195,GPRa,163
5953,195,GPRa,116
5954,195,GPRa,NaN
5955,195,GPRa,NaN
5956,195,GPRa,NaN
5957,195,GPRa,NaN
5958,195,GPRa,335
5959,195,GPRa,NaN
5960,195,GPRa,NaN
5961,195,GPRa,79
5962,195,GPRa,NaN
5963,195,GPRa,48
5964,195,GPRa,48
5965,195,GPRa,NaN
5966,195,GPRa,29
5967,195,GPRa,73
5968,195,GPRa,41
5969,195,GPRa,232
5970,195,GPRa,NaN
5971,195,GPRa,50
5972,195,GPRa,242
5973,195,GPRa,208
5974,195,GPRa,163
5975,195,GPRa,211
5976,195,GPRa,157
5977,195,GPRa,90
5978,195,GPRa,37
5979,195,GPRa,118
5980,195,GPRa,76
5981,195,GPRa,44
5982,195,GPRa,248
5983,195,GPRa,222
5984,195,GPRa,29
5985,195,GPRa,29
5986,195,GPRa,NaN
5987,195,GPRa,32
5988,195,GPRa,336
5989,195,GPRa,84
5990,195,GPRa,NaN
5991,195,GPRa,NaN
5992,195,GPRa,29
5993,195,GPRa,65
5994,195,GPRa,70
5995,195,GPRa,NaN
5996,195,GPRa,NaN
5997,195,GPRa,NaN
5998,195,GPRa,NaN
5999,195,GPRa,144
6000,195,GPRa,220
6001,195,GPRa,101
6002,195,GPRa,NaN
6003,195,GPRa,42
6004,195,GPRa,31
6005,195,GPRa,222
6006,195,GPRa,222
6007,195,GPRa,76
6008,195,GPRa,73
6009,195,GPRa,413
6010,195,GPRa,1371
6011,195,GPRa,NaN
6012,195,GPRa,180
6013,195,GPRa,144
6014,195,GPRa,120
6015,195,GPRa,NaN
6016,195,GPRa,NaN
6017,195,GPRa,NaN
6018,195,GPRa,NaN
6019,195,GPRa,NaN
6020,195,GPRa,NaN
6021,195,GPRa,520
6022,195,GPRa,186
6023,195,GPRa,405
6024,195,GPRa,346
6025,195,GPRa,NaN
6026,195,GPRa,NaN
6027,195,GPRa,NaN
6028,195,GPRa,NaN
6029,195,GPRa,430
6030,195,GPRa,NaN
6031,195,GPRa,NaN
6032,195,GPRa,NaN
6033,195,GPRa,NaN
6034,195,GPRa,NaN
6035,195,GPRa,NaN
6036,195,GPRa,652
6037,195,GPRa,687
6038,195,GPRa,507
6039,195,GPRa,484
6040,195,GPRa,591
6041,195,GPRa,NaN
6042,195,GPRa,NaN
6043,195,GPRa,NaN
6044,195,GPRa,NaN
6045,195,GPRa,NaN
6046,195,GPRa,NaN
6047,195,GPRa,98
6048,195,GPRa,57
6049,195,GPRa,NaN
6050,195,GPRa,131
6051,195,GPRa,NaN
6052,195,GPRa,NaN
6053,195,GPRa,NaN
6054,195,GPRa,NaN
6055,195,GPRa,94
6056,195,GPRa,NaN
6057,195,GPRa,NaN
6058,195,GPRa,NaN
6059,195,GPRa,NaN
6060,195,GPRa,NaN
6061,195,GPRa,NaN
6062,195,GPRa,NaN
6063,195,GPRa,NaN
6064,195,GPRa,NaN
6065,195,GPRa,NaN
6066,195,GPRa,NaN
6067,195,GPRa,NaN
6068,195,GPRa,77
6069,195,GPRa,NaN
6070,195,GPRa,NaN
6071,195,GPRa,387
6072,195,GPRa,NaN
6073,195,GPRa,35
6074,195,GPRa,NaN
6075,195,GPRa,NaN
6076,195,GPRa,NaN
6077,195,GPRa,700
6078,195,GPRa,895
6079,195,GPRa,508
6080,195,GPRa,547
6081,195,GPRa,1130
6082,195,GPRa,765
6083,195,GPRa,NaN
6084,195,GPRa,722
6085,195,GPRa,499
6086,195,GPRa,401
6087,195,GPRa,615
6088,195,GPRa,917
6089,195,GPRa,1256
6090,195,GPRa,941
6091,195,GPRa,596
6092,195,GPRa,567
6093,195,GPRa,797
6094,195,GPRa,396
6095,195,GPRa,744
6096,195,GPRa,NaN
6097,195,GPRa,NaN
6098,195,GPRa,87
6099,195,GPRa,162
6100,195,GPRa,302
6101,195,GPRa,NaN
6102,195,GPRa,NaN
6103,195,GPRa,204
6104,195,GPRa,NaN
6105,195,GPRa,296
6106,195,GPRa,71
6107,195,GPRa,545
6108,195,GPRa,413
6109,195,GPRa,NaN
6110,195,GPRa,138
6111,195,GPRa,NaN
6112,195,GPRa,236
6113,195,GPRa,NaN
6114,195,GPRa,23
6115,195,GPRa,110
6116,195,GPRa,31
6117,195,GPRa,148
6118,195,GPRa,284
6119,195,GPRa,347
6120,195,GPRa,138
6121,195,GPRa,126
6122,195,GPRa,93
6123,195,GPRa,421
6124,195,GPRa,549
6125,195,GPRa,394
6126,195,GPRa,111
6127,195,GPRa,21
6128,195,GPRa,NaN
6129,195,GPRa,255
6130,195,GPRa,293
6131,195,GPRa,219
6132,195,GPRa,354
6133,195,GPRa,68
6134,195,GPRa,487
6135,195,GPRa,NaN
6136,195,GPRa,NaN
6137,195,GPRa,NaN
6138,195,GPRa,37
6139,195,GPRa,36
6140,195,GPRa,29
6141,195,GPRa,236
6142,195,GPRa,102
6143,195,GPRa,87
6144,195,GPRa,233
6145,195,GPRa,274
6146,195,GPRa,75
6147,195,GPRa,394
6148,195,GPRa,146
6149,195,GPRa,121
6150,195,GPRa,NaN
6151,195,GPRa,186
6152,195,GPRa,155
6153,195,GPRa,208
6154,195,GPRa,NaN
6155,195,GPRa,NaN
6156,195,GPRa,NaN
6157,195,GPRa,NaN
6158,195,GPRa,NaN
6159,195,GPRa,NaN
6160,195,GPRa,NaN
6161,195,GPRa,NaN
6162,195,GPRa,NaN
6163,195,GPRa,NaN
6164,195,GPRa,NaN
6165,195,GPRa,NaN
6166,195,GPRa,NaN
6167,195,GPRa,558
6168,195,GPRa,198
6169,195,GPRa,363
6170,195,GPRa,255
6171,195,GPRa,500
6172,195,GPRa,NaN
6173,195,GPRa,519
6174,195,GPRa,NaN
6175,195,GPRa,310
6176,195,GPRa,NaN
6177,195,GPRa,459
6178,195,GPRa,NaN
6179,195,GPRa,NaN
6180,195,GPRa,NaN
6181,195,GPRa,NaN
6182,195,GPRa,NaN
6183,195,GPRa,NaN
6184,195,GPRa,NaN
6185,195,GPRa,NaN
6186,195,GPRa,270
6187,195,GPRa,NaN
6188,195,GPRa,NaN
6189,195,GPRa,NaN
6190,195,GPRa,256
6191,195,GPRa,NaN
6192,195,GPRa,NaN
6193,195,GPRa,144
6194,195,GPRa,369
6195,195,GPRa,155
6196,195,GPRa,NaN
6197,195,GPRa,NaN
6198,195,GPRa,NaN
6199,195,GPRa,NaN
6200,195,GPRa,NaN
6201,195,GPRa,NaN
6202,195,GPRa,NaN
6203,195,GPRa,111
6204,195,GPRa,NaN
6205,195,GPRa,134
6206,195,GPRa,NaN
6207,195,GPRa,35
6208,195,GPRa,60
6209,195,GPRa,48
6210,195,GPRa,31
6211,195,GPRa,NaN
6212,195,GPRa,NaN
6213,195,GPRa,NaN
6214,195,GPRa,NaN
6215,195,GPRa,NaN
6216,195,GPRa,NaN
6217,195,GPRa,NaN
6218,195,GPRa,NaN
6219,195,GPRa,NaN
6220,195,GPRa,NaN
6221,195,GPRa,NaN
6222,195,GPRa,NaN
6223,195,GPRa,NaN
6224,195,GPRa,NaN
6225,195,GPRa,NaN
6226,195,GPRa,NaN
6227,195,GPRa,NaN
6228,195,GPRa,NaN
6229,195,GPRa,NaN
6230,195,GPRa,NaN
6231,195,GPRa,NaN
6232,195,GPRa,NaN
6233,195,GPRa,NaN
6234,195,GPRa,NaN
6235,195,GPRa,NaN
6236,195,GPRa,NaN
6237,195,GPRa,79
6238,195,GPRa,NaN
6239,195,GPRa,NaN
6240,195,GPRa,NaN
6241,195,GPRa,NaN
6242,195,GPRa,NaN
6243,195,GPRa,NaN
6244,195,GPRa,NaN
6245,195,GPRa,68
6246,195,GPRa,NaN
6247,195,GPRa,NaN
6248,195,GPRa,NaN
6249,195,GPRa,127
6250,195,GPRa,NaN
6251,195,GPRa,99
6252,195,GPRa,NaN
6253,195,GPRa,NaN
6254,195,GPRa,NaN
6255,195,GPRa,NaN
6256,195,GPRa,NaN
6257,195,GPRa,220
6258,195,GPRa,731
6259,195,GPRa,NaN
6260,195,GPRa,99
6261,195,GPRa,NaN
6262,195,GPRa,NaN
6263,195,GPRa,NaN
6264,195,GPRa,1763
6265,195,GPRa,NaN
6266,195,GPRa,1057
6267,195,GPRa,NaN
6268,195,GPRa,1669
6269,195,GPRa,610
6270,195,GPRa,NaN
6271,195,GPRa,NaN
6272,195,GPRa,NaN
6273,195,GPRa,78
6274,195,GPRa,609
6275,195,GPRa,669
6276,195,GPRa,751
6277,195,GPRa,NaN
6278,195,GPRa,NaN
6279,195,GPRa,NaN
6280,195,GPRa,NaN
6281,195,GPRa,NaN
6282,195,GPRa,149
6283,195,GPRa,NaN
6284,195,GPRa,225
6285,195,GPRa,371
6286,195,GPRa,NaN
6287,195,GPRa,NaN
6288,195,GPRa,493
6289,195,GPRa,568
6290,195,GPRa,650
6291,195,GPRa,552
6292,195,GPRa,NaN
6293,195,GPRa,393
6294,195,GPRa,NaN
6295,195,GPRa,1
6296,195,GPRa,52
6297,195,GPRa,NaN
6298,195,GPRa,NaN
6299,195,GPRa,NaN
6300,195,GPRa,NaN
6301,195,GPRa,NaN
6302,195,GPRa,224
6303,195,GPRa,212
6304,195,GPRa,949
6305,195,GPRa,298
6306,195,GPRa,731
6307,195,GPRa,644
6308,195,GPRa,522
6309,195,GPRa,183
6310,195,GPRa,329
6311,195,GPRa,1005
6312,195,GPRa,476
6313,195,GPRa,542
6314,195,GPRa,482
6315,195,GPRa,517
6316,195,GPRa,231
6317,195,GPRa,105
6318,195,GPRa,276
6319,195,GPRa,896
6320,195,GPRa,471
6321,195,GPRa,525
6322,195,GPRa,444
6323,195,GPRa,413
6324,195,GPRa,410
6325,195,GPRa,223
6326,195,GPRa,291
6327,195,GPRa,244
6328,195,GPRa,329
6329,195,GPRa,196
6330,195,GPRa,576
6331,195,GPRa,501
6332,195,GPRa,1
6333,195,GPRa,114
6334,195,GPRa,787
6335,195,GPRa,488
6336,195,GPRa,109
6337,195,GPRa,108
6338,195,GPRa,8
6339,195,GPRa,708
6340,195,GPRa,NaN
6341,195,GPRa,NaN
6342,195,GPRa,425
6343,195,GPRa,146
6344,195,GPRa,372
6345,195,GPRa,566
6346,195,GPRa,138
6347,195,GPRa,437
6348,195,GPRa,71
6349,195,GPRa,664
6350,195,GPRa,873
6351,195,GPRa,867
6352,195,GPRa,536
6353,195,GPRa,557
6354,195,GPRa,496
6355,195,GPRa,858
6356,195,GPRa,203
6357,195,GPRa,837
6358,195,GPRa,935
6359,195,GPRa,729
6360,195,GPRa,856
6361,195,GPRa,891
6362,195,GPRa,574
6363,195,GPRa,293
6364,195,GPRa,354
6365,195,GPRa,496
6366,195,GPRa,428
6367,195,GPRa,469
6368,195,GPRa,12
6369,195,GPRa,517
6370,195,GPRa,254
6371,195,GPRa,NaN
6372,195,GPRa,166
6373,195,GPRa,81
6374,195,GPRa,191
6375,195,GPRa,225
6376,195,GPRa,195
6377,195,GPRa,NaN
6378,195,GPRa,315
6379,195,GPRa,241
6380,195,GPRa,NaN
6381,195,GPRa,NaN
6382,195,GPRa,624
6383,195,GPRa,256
6384,195,GPRa,499
6385,195,GPRa,1026
6386,195,GPRa,431
6387,195,GPRa,465
6388,195,GPRa,267
6389,195,GPRa,102
6390,195,GPRa,453
6391,195,GPRa,242
6392,195,GPRa,330
6393,195,GPRa,523
6394,195,GPRa,433
6395,195,GPRa,155
6396,195,GPRa,71
6397,195,GPRa,155
6398,195,GPRa,70
6399,195,GPRa,102
6400,195,GPRa,NaN
6401,195,GPRa,NaN
6402,195,GPRa,226
6403,195,GPRa,NaN
6404,195,GPRa,NaN
6405,195,GPRa,69
6406,195,GPRa,253
6407,195,GPRa,124
6408,195,GPRa,NaN
6409,195,GPRa,NaN
6410,195,GPRa,178
6411,195,GPRa,336
6412,195,GPRa,399
6413,195,GPRa,290
6414,195,GPRa,180
6415,195,GPRa,NaN
6416,195,GPRa,216
6417,195,GPRa,130
6418,195,GPRa,308
6419,195,GPRa,119
6420,195,GPRa,345
6421,195,GPRa,236
6422,195,GPRa,NaN
6423,195,GPRa,NaN
6424,195,GPRa,283
6425,195,GPRa,142
6426,195,GPRa,565
6427,195,GPRa,682
6428,195,GPRa,812
6429,195,GPRa,90
6430,195,GPRa,912
6431,195,GPRa,704
6432,195,GPRa,211
6433,195,GPRa,689
6434,195,GPRa,584
6435,195,GPRa,311
6436,195,GPRa,106
6437,195,GPRa,76
6438,195,GPRa,251
6439,195,GPRa,892
6440,195,GPRa,940
6441,195,GPRa,804
6442,195,GPRa,398
6443,195,GPRa,1109
6444,195,GPRa,848
6445,195,GPRa,345
6446,195,GPRa,NaN
6447,195,GPRa,NaN
6448,195,GPRa,654
6449,195,GPRa,NaN
6450,195,GPRa,NaN
6451,195,GPRa,NaN
6452,195,GPRa,NaN
6453,195,GPRa,410
6454,195,GPRa,600
6455,195,GPRa,656
6456,195,GPRa,218
6457,195,GPRa,293
6458,195,GPRa,478
6459,195,GPRa,522
6460,195,GPRa,422
6461,195,GPRa,NaN
6462,195,GPRa,NaN
6463,195,GPRa,NaN
6464,195,GPRa,NaN
6465,195,GPRa,749
6466,195,GPRa,560
6467,195,GPRa,614
6468,195,GPRa,292
6469,195,GPRa,549
6470,195,GPRa,383
6471,195,GPRa,757
6472,195,GPRa,656
6473,195,GPRa,NaN
6474,195,GPRa,NaN
6475,195,GPRa,421
6476,195,GPRa,534
6477,195,GPRa,568
6478,195,GPRa,99
6479,195,GPRa,362
6480,195,GPRa,414
6481,195,GPRa,521
6482,195,GPRa,128
6483,195,GPRa,441
6484,195,GPRa,310
6485,195,GPRa,225
6486,195,GPRa,377
6487,195,GPRa,NaN
6488,195,GPRa,253
6489,195,GPRa,588
6490,195,GPRa,362
6491,195,GPRa,490
6492,195,GPRa,395
6493,195,GPRa,1814
6494,195,GPRa,851
6495,195,GPRa,1070
6496,195,GPRa,868
6497,195,GPRa,919
6498,195,GPRa,663
6499,195,GPRa,1041
6500,195,GPRa,916
6501,195,GPRa,826
6502,195,GPRa,425
6503,195,GPRa,299
6504,195,GPRa,272
6505,195,GPRa,835
6506,195,GPRa,1090
6507,195,GPRa,334
6508,195,GPRa,556
6509,195,GPRa,915
6510,195,GPRa,1088
6511,195,GPRa,171
6512,195,GPRa,331
6513,195,GPRa,627
6514,195,GPRa,480
6515,195,GPRa,357
6516,195,GPRa,324
6517,195,GPRa,NaN
6518,195,GPRa,517
6519,195,GPRa,377
6520,195,GPRa,723
6521,195,GPRa,1013
6522,195,GPRa,NaN
6523,195,GPRa,NaN
6524,195,GPRa,NaN
6525,195,GPRa,NaN
6526,195,GPRa,NaN
6527,195,GPRa,NaN
6528,195,GPRa,NaN
6529,195,GPRa,NaN
6530,195,GPRa,607
6531,195,GPRa,678
6532,195,GPRa,594
6533,195,GPRa,NaN
6534,195,GPRa,NaN
6535,195,GPRa,970
6536,195,GPRa,726
6537,195,GPRa,618
6538,195,GPRa,965
6539,195,GPRa,416
6540,195,GPRa,418
6541,195,GPRa,649
6542,195,GPRa,528
6543,195,GPRa,567
6544,195,GPRa,590
6545,195,GPRa,549
6546,195,GPRa,556
6547,195,GPRa,817
6548,195,GPRa,652
6549,195,GPRa,850
6550,195,GPRa,482
6551,195,GPRa,642
6552,195,GPRa,632
6553,195,GPRa,1112
6554,195,GPRa,798
6555,195,GPRa,NaN
6556,195,GPRa,48
6557,195,GPRa,NaN
6558,195,GPRa,NaN
6559,195,GPRa,164
6560,195,GPRa,297
6561,195,GPRa,267
6562,195,GPRa,280
6563,195,GPRa,NaN
6564,195,GPRa,327
6565,195,GPRa,NaN
6566,195,GPRa,NaN
6567,195,GPRa,NaN
6568,150,GPRa,NaN
6569,150,GPRa,106
6570,150,GPRa,335
6571,150,GPRa,373
6572,150,GPRa,620
6573,150,GPRa,424
6574,150,GPRa,443
6575,150,GPRa,329
6576,150,GPRa,342
6577,2.5,GPRa,435
6578,2.5,GPRa,569
6579,2.5,GPRa,702
6580,2.5,GPRa,813
6581,2.5,GPRa,900
6582,2.5,GPRa,370
6583,2.5,GPRa,707
6584,2.5,GPRa,796
6585,2.5,GPRa,306
6586,2.5,GPRa,229
6587,2.5,GPRa,749
6588,2.5,GPRa,1047
6589,2.5,GPRa,538
6590,2.5,GPRa,756
6591,2.5,GPRa,782
6592,2.5,GPRa,716
6593,2.5,GPRa,742
6594,2.5,GPRa,855
6595,2.5,GPRa,693
6596,2.5,GPRa,679
6597,2.5,GPRa,983
6598,2.5,GPRa,881
6599,2.5,GPRa,636
6600,2.5,GPRa,1104
6601,2.5,GPRa,268
6602,2.5,GPRa,531
6603,2.5,GPRa,443
6604,2.5,GPRa,674
6605,2.5,GPRa,347
6606,2.5,GPRa,1016
6607,2.5,GPRa,1198
6608,2.5,GPRa,852
6609,2.5,GPRa,798
6610,2.5,GPRa,543
6611,2.5,GPRa,382
6612,2.5,GPRa,400
6613,2.5,GPRa,953
6614,2.5,GPRa,1231
6615,2.5,GPRa,782
6616,2.5,GPRa,673
6617,2.5,GPRa,1015
6618,2.5,GPRa,1049
6619,2.5,GPRa,887
6620,2.5,GPRa,391
6621,2.5,GPRa,845
6622,2.5,GPRa,844
6623,2.5,GPRa,470
6624,25,GPRh,159
6625,25,GPRh,198
6626,25,GPRh,218
6627,NaN,DRI,93
6628,NaN,EM,104
6629,100,GPRt,120
6630,4,GPRt,78
6631,4,GPRt,50